ID,Gender,Own_car,Own_property,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Target,Income_type_Commercial associate,Income_type_Pensioner,Income_type_State servant,Income_type_Student,Income_type_Working,Education_type_Academic degree,Education_type_Higher education,Education_type_Incomplete higher,Education_type_Lower secondary,Education_type_Secondary / secondary special,Family_status_Civil marriage,Family_status_Married,Family_status_Separated,Family_status_Single / not married,Family_status_Widow,Housing_type_Co-op apartment,Housing_type_House / apartment,Housing_type_Municipal apartment,Housing_type_Office apartment,Housing_type_Rented apartment,Housing_type_With parents,Occupation_type_Accountants,Occupation_type_Cleaning staff,Occupation_type_Cooking staff,Occupation_type_Core staff,Occupation_type_Drivers,Occupation_type_HR staff,Occupation_type_High skill tech staff,Occupation_type_IT staff,Occupation_type_Laborers,Occupation_type_Low-skill Laborers,Occupation_type_Managers,Occupation_type_Medicine staff,Occupation_type_Other,Occupation_type_Private service staff,Occupation_type_Realty agents,Occupation_type_Sales staff,Occupation_type_Secretaries,Occupation_type_Security staff,Occupation_type_Waiters/barmen staff
5009340,1,1,0,0,-0.5512580615403799,-0.19575507984314686,1.785882439694149,0.7129066496248406,-1.2282447420768203,0.11845649952009524,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009349,1,0,0,0,-0.5512580615403799,-0.19575507984314686,0.16398802023257888,-0.01237198262455714,1.1800004643297735,-0.8378302137620041,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009355,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-0.1363627981862304,-0.46567112778043074,0.8359654348431172,1.393505450562894,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009359,0,1,0,0,-0.5512580615403799,-1.267715638329956,-0.737064435023849,7.24041433986942,0.7499566774714532,2.3497921638449935,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5009361,1,1,0,0,-0.5512580615403799,-0.19575507984314686,1.1851808028565305,-0.01237198262455714,-0.2821484109885156,-0.6784490948816542,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009368,1,1,0,1,-0.5512580615403799,-0.19575507984314686,0.7646896570701974,-0.6642161533587033,1.696053008559758,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009378,0,0,0,0,2.056373860260131,1.9481660371304712,0.7046194933864356,0.4409271625313164,-1.1422359847051564,-0.20030573824060452,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009379,1,1,0,0,0.7525578993598756,0.8762054786436622,0.2841283476001026,-0.46567112778043074,-1.5722797715634766,-0.3596868571209544,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009383,0,0,0,0,-0.5512580615403799,-0.19575507984314686,0.16398802023257888,2.707422888310684,-0.2821484109885156,1.552886569443244,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5009389,1,0,0,0,-0.5512580615403799,-1.267715638329956,-0.3766434529212778,0.9848861367183648,-1.1422359847051564,0.437218737280795,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009396,0,0,0,0,0.7525578993598756,0.8762054786436622,1.6657421123266254,-1.0549600164830664,-0.7982009552185001,-0.6784490948816542,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009402,1,0,0,0,-0.5512580615403799,-0.19575507984314686,-1.2176257444939438,0.21427758995337964,1.0939917069581095,-0.8378302137620041,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5009404,0,0,0,0,2.056373860260131,1.9481660371304712,-1.2176257444939438,-1.145619845514241,-1.3142534994484845,-0.6784490948816542,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009405,1,0,0,0,-0.5512580615403799,-0.19575507984314686,-0.4367136166050397,0.5315869915624911,-0.4541659257318438,0.11845649952009524,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009415,0,0,0,0,-0.5512580615403799,-1.267715638329956,-1.2176257444939438,-0.9189702729363043,0.7499566774714532,-0.6784490948816542,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009423,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-1.0974854171264201,-1.009630101967479,0.8359654348431172,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5009424,1,0,0,0,-0.5512580615403799,-1.267715638329956,0.6445493297026738,-0.7376506148739549,-1.8303060436784688,-0.3596868571209544,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009426,1,0,0,1,-0.5512580615403799,-0.19575507984314686,-1.0374152534426582,-0.8283104439051296,0.9219741922147814,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009428,1,0,0,0,-0.5512580615403799,-1.267715638329956,-0.7971345987076108,0.1689476754377923,-1.744297286306805,-0.3596868571209544,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009431,1,1,0,0,-0.5512580615403799,-0.19575507984314686,-0.8572047623913727,1.8008245979989372,-0.2821484109885156,-0.3596868571209544,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009435,0,0,0,1,-0.5512580615403799,-0.19575507984314686,-0.2565031255537541,-0.46567112778043074,0.9219741922147814,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009436,0,0,0,1,-0.5512580615403799,-0.19575507984314686,-1.4579063992289913,-1.0549600164830664,1.782061765931422,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009441,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-1.2176257444939438,-0.9189702729363043,-1.5722797715634766,-0.20030573824060452,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009445,0,1,0,0,-0.5512580615403799,-0.19575507984314686,-0.6769942713400872,0.89422630768719,-0.5401746831035078,-0.5190679760013043,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009447,1,1,0,0,-0.5512580615403799,-0.19575507984314686,-1.2176257444939438,-1.009630101967479,-0.3681571683601797,0.5965998561611449,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009450,0,0,0,0,-0.5512580615403799,-0.19575507984314686,0.22405818391634075,0.21427758995337964,0.3199128906131328,-0.3596868571209544,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009459,0,0,0,0,-0.5512580615403799,-0.19575507984314686,0.04384769286505517,-0.23902155520249393,0.8359654348431172,3.465459996007443,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009473,0,0,0,0,-0.5512580615403799,-0.19575507984314686,1.6056719486428634,-0.01237198262455714,-0.6261834404751719,1.0747432128021945,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009484,0,0,0,0,-0.5512580615403799,-0.19575507984314686,1.6056719486428634,-0.46567112778043074,-0.8842097125901641,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009487,0,0,0,0,2.056373860260131,1.9481660371304712,1.8459526033779108,-0.46567112778043074,-1.4862710141918125,0.27783761840044513,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009490,1,1,0,0,-0.5512580615403799,-0.19575507984314686,0.7046194933864356,-0.46567112778043074,0.06188661849814064,1.8716488072039439,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009493,1,1,0,0,-0.5512580615403799,-0.19575507984314686,1.1251106391727685,0.89422630768719,-0.9702184699618281,-0.3596868571209544,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009507,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-0.9773450897588964,0.21427758995337964,0.06188661849814064,1.2341243316825443,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009512,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-0.316573289237516,-0.23902155520249393,0.23390413324146878,0.27783761840044513,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009518,1,1,0,0,2.056373860260131,1.9481660371304712,-1.4579063992289913,-0.01237198262455714,-0.7982009552185001,-0.04092461936025464,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009523,1,1,0,0,0.7525578993598756,-0.19575507984314686,-1.0374152534426582,-0.6923207003583676,-0.9702184699618281,-0.3596868571209544,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009526,0,1,0,0,-0.5512580615403799,-0.19575507984314686,-0.6769942713400872,-0.23902155520249393,-0.5401746831035078,-0.5190679760013043,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009536,1,1,0,0,-0.5512580615403799,-0.19575507984314686,-0.737064435023849,0.3502673335001417,-0.1101308962451875,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009537,0,1,0,0,-0.5512580615403799,-0.19575507984314686,1.7258122760103871,0.21427758995337964,-0.1101308962451875,-0.20030573824060452,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009543,0,0,0,0,-0.5512580615403799,-0.19575507984314686,1.9060227670616727,0.1689476754377923,0.6639479200997891,3.3060788771270926,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009562,0,0,0,1,-0.5512580615403799,-1.267715638329956,0.3441985112838645,-0.23902155520249393,1.0079829495864454,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009565,1,1,0,0,-0.5512580615403799,-0.19575507984314686,0.7046194933864356,-0.01237198262455714,-0.19613965361685157,0.437218737280795,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009575,0,1,0,0,-0.5512580615403799,-0.19575507984314686,-0.2565031255537541,1.3475254528430636,0.23390413324146878,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009577,0,0,0,1,-0.5512580615403799,-0.19575507984314686,-0.2565031255537541,-0.6923207003583676,1.2660092217014376,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009582,0,0,0,0,-0.5512580615403799,-1.267715638329956,0.7646896570701974,-0.9189702729363043,-1.0562272273334923,-0.6784490948816542,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009585,0,0,0,0,-0.5512580615403799,-1.267715638329956,0.16398802023257888,-1.372269418092178,-0.3681571683601797,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009590,0,1,0,0,-0.5512580615403799,-0.19575507984314686,-1.2176257444939438,0.4409271625313164,-1.744297286306805,-0.04092461936025464,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009592,0,0,0,1,-0.5512580615403799,-1.267715638329956,-0.6169241076563252,-0.6923207003583676,1.782061765931422,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009593,0,1,0,0,-0.5512580615403799,-0.19575507984314686,-0.3766434529212778,-0.375011298749256,0.3199128906131328,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009602,0,1,0,0,-0.5512580615403799,-0.19575507984314686,0.8848299844377212,1.3475254528430636,-0.6261834404751719,0.27783761840044513,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009603,0,0,0,0,0.7525578993598756,0.8762054786436622,0.5844791660189119,-0.6923207003583676,-0.712192197846836,0.7559809750414948,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009607,0,0,0,0,2.056373860260131,1.9481660371304712,-0.2565031255537541,-0.375011298749256,-0.8842097125901641,-0.5190679760013043,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009617,1,1,0,1,-0.5512580615403799,-0.19575507984314686,1.6657421123266254,0.4409271625313164,0.3199128906131328,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009620,1,1,0,0,-0.5512580615403799,-0.19575507984314686,0.8247598207539593,-0.46567112778043074,0.7499566774714532,-0.8378302137620041,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009625,0,0,0,0,-0.5512580615403799,-0.19575507984314686,0.8247598207539593,0.5769169060780786,0.7499566774714532,0.5965998561611449,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009631,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-0.016222470818706692,-0.6923207003583676,-1.4002622568201486,-0.04092461936025464,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009633,1,1,0,0,0.7525578993598756,0.8762054786436622,-0.2565031255537541,-0.375011298749256,-1.4002622568201486,-0.8378302137620041,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009636,0,0,0,1,-0.5512580615403799,-0.19575507984314686,-0.8572047623913727,-0.9189702729363043,1.2660092217014376,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009642,1,0,0,0,-0.5512580615403799,-1.267715638329956,-1.578046726596515,0.21427758995337964,-1.744297286306805,-0.5190679760013043,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009646,1,0,0,0,-0.5512580615403799,-1.267715638329956,-0.737064435023849,-0.6469907858427801,-0.2821484109885156,0.7559809750414948,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5009651,0,0,0,0,-0.5512580615403799,-0.19575507984314686,1.9660929307454347,-0.46567112778043074,0.6639479200997891,3.7842222337681424,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009660,1,0,0,0,-0.5512580615403799,-1.267715638329956,0.7646896570701974,0.4409271625313164,-1.4002622568201486,-0.20030573824060452,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009664,0,0,0,1,-0.5512580615403799,-1.267715638329956,-0.016222470818706692,-0.5563309568116055,0.7499566774714532,-0.8378302137620041,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009671,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-1.157555580810182,-0.46567112778043074,-0.02412213887352343,-0.6784490948816542,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009673,0,0,0,1,-0.5512580615403799,-1.267715638329956,0.16398802023257888,-0.9189702729363043,1.3520179790731017,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009689,0,0,0,1,-0.5512580615403799,-1.267715638329956,0.944900148121483,-0.2843514697180813,1.696053008559758,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009694,1,1,0,0,-0.5512580615403799,-0.19575507984314686,1.0650404754890068,11.773405791428155,-0.712192197846836,-0.20030573824060452,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5009701,0,0,0,1,-0.5512580615403799,-0.19575507984314686,-1.4579063992289913,-0.42034121326484336,1.1800004643297735,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009706,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-1.3978362355452294,-0.23902155520249393,-1.0562272273334923,-0.8378302137620041,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5009711,0,1,0,0,-0.5512580615403799,-0.19575507984314686,-1.3978362355452294,-0.46567112778043074,-1.1422359847051564,-0.6784490948816542,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009713,1,0,0,0,-0.5512580615403799,-1.267715638329956,0.6445493297026738,-0.01237198262455714,-1.5722797715634766,-0.20030573824060452,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009719,0,0,0,0,-0.5512580615403799,-1.267715638329956,-0.2565031255537541,0.4409271625313164,0.7499566774714532,1.0747432128021945,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009724,0,0,0,0,-0.5512580615403799,-0.19575507984314686,0.8247598207539593,-0.46567112778043074,-1.4002622568201486,0.11845649952009524,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009729,1,1,0,0,-0.5512580615403799,-0.19575507984314686,-1.3978362355452294,1.1208758802651269,-0.6261834404751719,-0.3596868571209544,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009732,0,1,0,0,-0.5512580615403799,-0.19575507984314686,1.3053211302240542,0.89422630768719,0.7499566774714532,2.3497921638449935,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5009736,0,1,0,0,-0.5512580615403799,-0.19575507984314686,0.4042686749676263,-0.8283104439051296,-0.2821484109885156,1.0747432128021945,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009742,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-0.7971345987076108,-0.46567112778043074,-0.8842097125901641,0.11845649952009524,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009745,0,1,0,0,-0.5512580615403799,-0.19575507984314686,1.1251106391727685,1.3475254528430636,-0.5401746831035078,-0.6784490948816542,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009757,1,1,0,0,-0.5512580615403799,-1.267715638329956,-0.07629263450246855,0.89422630768719,-1.6582885289351408,-0.20030573824060452,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009762,1,0,0,0,-0.5512580615403799,-1.267715638329956,-0.6769942713400872,-0.46567112778043074,-0.4541659257318438,0.437218737280795,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5009783,1,1,0,0,2.056373860260131,1.9481660371304712,0.04384769286505517,2.662092973795097,-0.2821484109885156,2.031029926084294,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009785,0,0,0,1,-0.5512580615403799,-1.267715638329956,-1.2776959081777057,0.1689476754377923,1.4380267364447659,-0.8378302137620041,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009799,0,1,0,0,-0.5512580615403799,-0.19575507984314686,1.785882439694149,2.027474170576874,-0.1101308962451875,0.7559809750414948,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009805,0,0,0,0,0.7525578993598756,0.8762054786436622,-1.0974854171264201,0.21427758995337964,-0.9702184699618281,0.437218737280795,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009819,0,1,0,0,-0.5512580615403799,-0.19575507984314686,-1.157555580810182,-0.8283104439051296,-0.2821484109885156,1.393505450562894,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009826,0,0,0,0,-0.5512580615403799,-0.19575507984314686,-0.1363627981862304,-0.6923207003583676,-0.02412213887352343,-0.6784490948816542,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009831,1,1,0,0,-0.5512580615403799,-0.19575507984314686,-0.49678378028880155,-0.1483617261713192,-1.3142534994484845,-0.20030573824060452,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009837,0,0,0,0,-0.5512580615403799,-0.19575507984314686,0.944900148121483,-0.46567112778043074,-0.712192197846836,1.552886569443244,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
